0,0,3141,0,{{time:logotime 2018-10-01 00:00:00.000}},F,0,0,0.1758588084463428,0,0,0,No,0,0,136.76640740125947,71023.33739959952,52557.26967570365,18466.067723895874,M,105.04638786194045,95.97782109164855,29,620,1,0,(haul 3126)
0,0,3142,0,{{time:logotime 2018-10-01 00:00:00.000}},F,0,0,0.17129620484072117,0,0,0,No,0,0,145.61663224880328,82263.12295598017,59229.44852830572,23033.67442767445,M,64.08737908860336,15.955990806333293,48,1136,1,0,(haul 3139)
0,0,3140,0,{{time:logotime 2018-10-01 00:00:00.000}},F,0,0,0.18980695894153862,0,0,0,No,0,0,147.71981812351083,84934.16901685875,62001.94338230689,22932.22563455186,M,53.964340158030744,23.776080682379845,48,1099,1,0,(haul 3136)
0,1,3142,0,{{time:logotime 2018-10-01 00:15:00.000}},F,0,0,0.36572066941121406,0,0,0,No,0,0,145.61663224880328,82263.12295598017,59229.44852830572,23033.67442767445,M,65.2977460098272,16.244914963524238,48,1137,1,0,(haul 3139)
0,1,3141,0,{{time:logotime 2018-10-01 00:15:00.000}},F,0,0,0.332891429517139,0,0,0,No,0,0,136.76640740125947,71023.33739959952,52557.26967570365,18466.067723895874,M,106.46557287565749,96.31703935238727,29,620,1,0,(haul 3126)
0,1,3140,0,{{time:logotime 2018-10-01 00:15:00.000}},F,0,0,0.33656243308614275,0,0,0,No,0,0,147.71981812351083,84934.16901685875,62001.94338230689,22932.22563455186,M,53.13245490698722,22.506265661305612,48,1099,1,0,(haul 3136)
0,2,3141,0,{{time:logotime 2018-10-01 00:30:00.000}},F,96,96,0.4682222984220529,0.45120000000000005,0,0,No,96,0,136.76640740125947,71023.33739959952,52557.26967570365,18466.067723895874,M,107.465476770951,97.00828322467044,29,620,1,0,(haul 3126)
0,2,3142,0,{{time:logotime 2018-10-01 00:30:00.000}},F,96,96,0.4923676501087981,0.45120000000000005,0,0,No,96,0,145.61663224880328,82263.12295598017,59229.44852830572,23033.67442767445,M,65.75061594617624,16.78371581227959,48,1137,1,0,(haul 3139)
0,2,3140,0,{{time:logotime 2018-10-01 00:30:00.000}},F,0,0,0.511703510185846,0,0,0,No,0,0,147.71981812351083,84934.16901685875,62001.94338230689,22932.22563455186,M,52.0058569802329,21.387318210280785,48,1099,1,0,(haul 3136)
0,3,3140,0,{{time:logotime 2018-10-01 00:45:00.000}},LA,0,0,0.747016500207664,0,0,0,No,0,0,147.71981812351083,84934.16901685875,62001.94338230689,22932.22563455186,M,51.75398194732229,21.455728500415226,48,1099,1,0,(haul 3136)
0,3,3142,0,{{time:logotime 2018-10-01 00:45:00.000}},F,96,96,0.6272781247396185,0.45120000000000005,0,0,No,96,0,145.61663224880328,82263.12295598017,59229.44852830572,23033.67442767445,M,66.10649846904086,18.4305335110826,48,1137,1,0,(haul 3139)
0,3,3141,0,{{time:logotime 2018-10-01 00:45:00.000}},F,528,528,0.595995177974155,2.4816000000000003,0,0,No,528,0,136.76640740125947,71023.33739959952,52557.26967570365,18466.067723895874,M,107.46461873706771,97.61758257590456,29,585,1,0,(haul 3126)
0,4,3141,0,{{time:logotime 2018-10-01 01:00:00.000}},F,1056,1056,0.6946958840367164,4.9632000000000005,0,0,No,1056,0,136.76640740125947,71023.33739959952,52557.26967570365,18466.067723895874,M,107.43697441531185,97.67195609434559,29,585,1,0,(haul 3126)
0,4,3140,0,{{time:logotime 2018-10-01 01:00:00.000}},LA,0,0,0.9668797146888669,0,0,0,No,0,0,147.71981812351083,84934.16901685875,62001.94338230689,22932.22563455186,M,51.68728948000367,21.708063822562078,48,1099,1,0,(haul 3136)
0,4,3142,0,{{time:logotime 2018-10-01 01:00:00.000}},F,144,144,0.7021746125108961,0.6768000000000001,0,0,No,144,0,145.61663224880328,82263.12295598017,59229.44852830572,23033.67442767445,M,65.89913660829983,20.06110229999566,48,1137,1,0,(haul 3139)
0,5,3142,0,{{time:logotime 2018-10-01 01:15:00.000}},F,192,192,0.9227851184887961,0.9024000000000001,0,0,No,192,0,145.61663224880328,82263.12295598017,59229.44852830572,23033.67442767445,M,65.85647325345354,20.17164633010632,48,1137,1,0,(haul 3139)
0,5,3140,0,{{time:logotime 2018-10-01 01:15:00.000}},LA,48,48,1.1826516038345238,0.22560000000000002,0,0,No,48,0,147.71981812351083,84934.16901685875,62001.94338230689,22932.22563455186,M,51.46170276668568,21.839333144089956,48,1099,1,0,(haul 3136)
0,5,3141,0,{{time:logotime 2018-10-01 01:15:00.000}},F,1344,1344,0.8003107309014434,6.316800000000001,0,0,No,1344,0,136.76640740125947,71023.33739959952,52557.26967570365,18466.067723895874,M,107.13030663569978,97.85938371563508,29,585,1,0,(haul 3126)
0,6,3140,0,{{time:logotime 2018-10-01 01:30:00.000}},LA,48,48,1.3306615555203138,0.22560000000000002,0,0,No,48,0,147.71981812351083,84934.16901685875,62001.94338230689,22932.22563455186,M,51.20936744453883,21.772640676771342,48,1099,1,0,(haul 3136)
0,6,3141,0,{{time:logotime 2018-10-01 01:30:00.000}},F,2160,2160,0.9003643829555791,10.152000000000001,0,0,No,2160,0,136.76640740125947,71023.33739959952,52557.26967570365,18466.067723895874,M,106.53384241361917,98.09222695628868,29,585,1,0,(haul 3126)
0,6,3142,0,{{time:logotime 2018-10-01 01:30:00.000}},F,240,240,1.0387423046424504,1.1280000000000001,0,0,No,240,0,145.61663224880328,82263.12295598017,59229.44852830572,23033.67442767445,M,65.82019320772721,20.309648187153414,48,1137,1,0,(haul 3139)
