0,0,3148,0,{{time:logotime 2018-04-30 00:00:00.000}},F,0,0,0.1481804074562916,0,0,0,No,0,0,136.2521070718521,67506.8120817928,50630.1090613446,16876.7030204482,F,135.45013369393865,165.66984636209986,9,202,1,0,(haul 3131)
0,0,3146,0,{{time:logotime 2018-04-30 00:00:00.000}},F,0,0,0.15189216134697595,0,0,0,No,0,0,141.32265422986055,71867.48263768006,55337.96163101365,16529.521006666415,F,84.80600684186763,72.28077949546676,55,2,1,0,(haul 3132)
0,0,3140,0,{{time:logotime 2018-04-30 00:00:00.000}},F,0,0,0.16549819083024753,0,0,0,No,0,0,149.3944409698789,78809.21923409586,55166.4534638671,23642.765770228758,F,83.28116530639144,69.85986823024169,55,1274,1,0,(haul 3132)
0,0,3139,0,{{time:logotime 2018-04-30 00:00:00.000}},F,0,0,0.17447221309837688,0,0,0,No,0,0,146.1684501671534,82963.9317122848,60563.670149967904,22400.261562316897,M,53.98250136545434,20.97553238813098,78,1781,1,0,(haul 3138)
0,0,3143,0,{{time:logotime 2018-04-30 00:00:00.000}},TR-HO,0,0,0.1472218422223929,0,0,0,SKIN_FAT,0,0,145.86923462807903,75777.54178014796,51528.72841050061,24248.81336964735,F,88.80220199374556,69.86558946535548,55,1275,1,53,(haul 3133)
0,0,3141,0,{{time:logotime 2018-04-30 00:00:00.000}},F,0,0,0.18310342987044864,0,0,0,No,0,0,139.72836810830776,74785.02749755087,50853.81869833459,23931.208799216278,M,64.2507943010673,30.562920979874516,66,2,1,0,(haul 3136)
0,0,3147,0,{{time:logotime 2018-04-30 00:00:00.000}},TR-HO,0,0,0.15654637975259053,0,0,0,SKIN_FAT,0,0,146.73659894687663,76523.4750943139,56627.37156979228,19896.10352452161,F,83.93733801108247,65.4588586005325,55,1331,1,97,(haul 3135)
0,0,3144,0,{{time:logotime 2018-04-30 00:00:00.000}},F,0,0,0.147995338305171,0,0,0,No,0,0,136.89708269212025,68061.49111522341,46962.42886950416,21099.062245719255,F,89.32463070435604,69.73112336906581,55,1275,1,0,(haul 3133)
0,0,3149,0,{{time:logotime 2018-04-30 00:00:00.000}},F,0,0,0.14665599423801956,0,0,0,No,0,0,135.34620189175033,69219.67640252292,51914.75730189219,17304.91910063073,M,67.61516276784816,65.99464851629621,54,1328,1,0,(haul 3134)
0,0,3142,0,{{time:logotime 2018-04-30 00:00:00.000}},F,0,0,0.1417488249433166,0,0,0,No,0,0,133.7328054678103,65340.21270231685,44431.34463757546,20908.868064741393,F,70.42689796681805,65.57421685403564,54,1329,1,0,(haul 3134)
0,0,3145,0,{{time:logotime 2018-04-30 00:00:00.000}},F,0,0,0.139722725039411,0,0,0,No,0,0,134.04410009343442,67566.00711866171,47971.86505424982,19594.142064411895,M,134.82461593277833,164.75506577142227,9,202,1,0,(haul 3131)
0,1,3143,0,{{time:logotime 2018-04-30 00:15:00.000}},TR-HO,0,0,0.1472218422223929,0,0,0,SKIN_FAT,0,0,145.86923462807903,75777.54178014796,51528.72841050061,24248.81336964735,F,88.80220199374556,69.86558946535548,55,1275,1,53,(haul 3133)
0,1,3146,0,{{time:logotime 2018-04-30 00:15:00.000}},F,0,0,0.15189216134697595,0,0,0,No,0,0,141.32265422986055,71867.48263768006,55337.96163101365,16529.521006666415,F,84.80600684186763,72.28077949546676,55,2,1,0,(haul 3132)
0,1,3142,0,{{time:logotime 2018-04-30 00:15:00.000}},F,0,0,0.1417488249433166,0,0,0,No,0,0,133.7328054678103,65340.21270231685,44431.34463757546,20908.868064741393,F,70.42689796681805,65.57421685403564,54,1329,1,0,(haul 3134)
0,1,3140,0,{{time:logotime 2018-04-30 00:15:00.000}},F,0,0,0.16549819083024753,0,0,0,No,0,0,149.3944409698789,78809.21923409586,55166.4534638671,23642.765770228758,F,83.28116530639144,69.85986823024169,55,1274,1,0,(haul 3132)
0,1,3148,0,{{time:logotime 2018-04-30 00:15:00.000}},F,0,0,0.1481804074562916,0,0,0,No,0,0,136.2521070718521,67506.8120817928,50630.1090613446,16876.7030204482,F,135.45013369393865,165.66984636209986,9,202,1,0,(haul 3131)
0,1,3147,0,{{time:logotime 2018-04-30 00:15:00.000}},TR-HO,0,0,0.15654637975259053,0,0,0,SKIN_FAT,0,0,146.73659894687663,76523.4750943139,56627.37156979228,19896.10352452161,F,83.93733801108247,65.4588586005325,55,1331,1,97,(haul 3135)
0,1,3145,0,{{time:logotime 2018-04-30 00:15:00.000}},F,0,0,0.139722725039411,0,0,0,No,0,0,134.04410009343442,67566.00711866171,47971.86505424982,19594.142064411895,M,134.82461593277833,164.75506577142227,9,202,1,0,(haul 3131)
0,1,3149,0,{{time:logotime 2018-04-30 00:15:00.000}},F,0,0,0.14665599423801956,0,0,0,No,0,0,135.34620189175033,69219.67640252292,51914.75730189219,17304.91910063073,M,67.61516276784816,65.99464851629621,54,1328,1,0,(haul 3134)
0,1,3139,0,{{time:logotime 2018-04-30 00:15:00.000}},F,0,0,0.17447221309837688,0,0,0,No,0,0,146.1684501671534,82963.9317122848,60563.670149967904,22400.261562316897,M,53.98250136545434,20.97553238813098,78,1781,1,0,(haul 3138)
0,1,3141,0,{{time:logotime 2018-04-30 00:15:00.000}},F,0,0,0.18310342987044864,0,0,0,No,0,0,139.72836810830776,74785.02749755087,50853.81869833459,23931.208799216278,M,64.2507943010673,30.562920979874516,66,2,1,0,(haul 3136)
